ProjectID,Department,StartDate,Funding,EmployeeID,Department,Name,HireDate
9729,A_13,2023-11-24,437000,785,A_13,Employee_785,2023-11-14
13899,A_13,2023-11-07,462000,785,A_13,Employee_785,2023-11-14
15598,A_13,2023-11-18,515000,785,A_13,Employee_785,2023-11-14
17819,A_13,2023-11-21,126000,785,A_13,Employee_785,2023-11-14
22608,A_13,2023-11-13,60000,785,A_13,Employee_785,2023-11-14
25535,A_13,2023-11-05,166000,785,A_13,Employee_785,2023-11-14
27925,A_13,2023-11-13,481000,785,A_13,Employee_785,2023-11-14
4464,A_33,2023-11-27,464000,789,A_33,Employee_789,2023-11-22
22365,A_33,2023-11-19,970000,789,A_33,Employee_789,2023-11-22
22470,A_33,2023-11-12,261000,789,A_33,Employee_789,2023-11-22
27688,A_33,2023-11-26,915000,789,A_33,Employee_789,2023-11-22
3121,A_72,2023-01-29,890000,794,A_72,Employee_794,2023-01-24
5950,A_72,2023-01-19,216000,794,A_72,Employee_794,2023-01-24
7577,A_72,2023-02-02,659000,794,A_72,Employee_794,2023-01-24
15189,A_72,2023-02-02,932000,794,A_72,Employee_794,2023-01-24
21373,A_72,2023-01-25,314000,794,A_72,Employee_794,2023-01-24
5057,A_60,2023-02-16,232000,797,A_60,Employee_797,2023-02-19
16192,A_60,2023-02-19,851000,797,A_60,Employee_797,2023-02-19
20231,A_60,2023-02-24,343000,797,A_60,Employee_797,2023-02-19
21688,A_60,2023-02-28,616000,797,A_60,Employee_797,2023-02-19
25453,A_60,2023-02-17,842000,797,A_60,Employee_797,2023-02-19
25978,A_60,2023-02-09,767000,797,A_60,Employee_797,2023-02-19
27552,A_60,2023-02-10,954000,797,A_60,Employee_797,2023-02-19
480,A_70,2023-07-08,193000,799,A_70,Employee_799,2023-07-18
7945,A_70,2023-07-14,444000,799,A_70,Employee_799,2023-07-18
25890,A_70,2023-07-22,420000,799,A_70,Employee_799,2023-07-18
12412,A_17,2023-12-21,519000,810,A_17,Employee_810,2023-12-20
23459,A_17,2023-12-17,485000,810,A_17,Employee_810,2023-12-20
2856,A_51,2023-12-25,777000,815,A_51,Employee_815,2023-12-18
9709,A_51,2023-12-22,711000,815,A_51,Employee_815,2023-12-18
17566,A_51,2023-12-19,954000,815,A_51,Employee_815,2023-12-18
17584,A_51,2023-12-25,647000,815,A_51,Employee_815,2023-12-18
2018,A_98,2023-03-10,286000,820,A_98,Employee_820,2023-03-04
27130,A_98,2023-02-24,749000,820,A_98,Employee_820,2023-03-04
10030,A_47,2023-12-05,851000,822,A_47,Employee_822,2023-12-06
15299,A_47,2023-12-14,674000,822,A_47,Employee_822,2023-12-06
21409,A_47,2023-12-04,143000,822,A_47,Employee_822,2023-12-06
3334,A_26,2023-06-27,64000,826,A_26,Employee_826,2023-06-20
25883,A_26,2023-06-19,403000,826,A_26,Employee_826,2023-06-20
26344,A_26,2023-06-24,629000,826,A_26,Employee_826,2023-06-20
21049,A_2,2023-05-17,797000,835,A_2,Employee_835,2023-05-22
25026,A_2,2023-05-15,522000,835,A_2,Employee_835,2023-05-22
4534,A_67,2023-09-27,859000,837,A_67,Employee_837,2023-10-04
12369,A_67,2023-09-24,670000,837,A_67,Employee_837,2023-10-04
23167,A_67,2023-09-24,984000,837,A_67,Employee_837,2023-10-04
16408,A_57,2023-12-04,497000,839,A_57,Employee_839,2023-12-05
10235,A_68,2023-01-15,132000,841,A_68,Employee_841,2023-01-08
11673,A_68,2023-01-18,691000,841,A_68,Employee_841,2023-01-08
12731,A_68,2023-01-07,301000,841,A_68,Employee_841,2023-01-08
18421,A_68,2023-01-13,424000,841,A_68,Employee_841,2023-01-08
5838,A_9,2023-04-03,184000,844,A_9,Employee_844,2023-03-31
7953,A_9,2023-04-07,724000,844,A_9,Employee_844,2023-03-31
15658,A_9,2023-03-21,86000,844,A_9,Employee_844,2023-03-31
6409,A_65,2023-07-30,254000,846,A_65,Employee_846,2023-08-04
1527,A_56,2023-08-20,477000,852,A_56,Employee_852,2023-08-20
8898,A_56,2023-08-23,918000,852,A_56,Employee_852,2023-08-20
22309,A_56,2023-08-13,897000,852,A_56,Employee_852,2023-08-20
23479,A_56,2023-08-29,739000,852,A_56,Employee_852,2023-08-20
1647,A_23,2023-12-11,730000,855,A_23,Employee_855,2023-12-04
18372,A_23,2023-12-05,905000,855,A_23,Employee_855,2023-12-04
18550,A_23,2023-12-11,746000,855,A_23,Employee_855,2023-12-04
20966,A_23,2023-12-05,439000,855,A_23,Employee_855,2023-12-04
22016,A_23,2023-11-25,756000,855,A_23,Employee_855,2023-12-04
26820,A_23,2023-12-10,400000,855,A_23,Employee_855,2023-12-04
2063,A_32,2023-09-09,994000,859,A_32,Employee_859,2023-09-03
13234,A_32,2023-08-30,382000,859,A_32,Employee_859,2023-09-03
4965,A_56,2023-09-09,495000,862,A_56,Employee_862,2023-09-09
11718,A_56,2023-09-08,714000,862,A_56,Employee_862,2023-09-09
15647,A_76,2023-01-24,95000,866,A_76,Employee_866,2023-02-03
18932,A_76,2023-02-11,797000,866,A_76,Employee_866,2023-02-03
22651,A_76,2023-02-06,570000,866,A_76,Employee_866,2023-02-03
24202,A_76,2023-01-25,830000,866,A_76,Employee_866,2023-02-03
7107,A_65,2023-05-22,64000,867,A_65,Employee_867,2023-05-21
15956,A_65,2023-05-26,224000,867,A_65,Employee_867,2023-05-21
16524,A_65,2023-05-19,545000,867,A_65,Employee_867,2023-05-21
25520,A_65,2023-05-26,436000,867,A_65,Employee_867,2023-05-21
2856,A_51,2023-12-25,777000,875,A_51,Employee_875,2023-12-26
9709,A_51,2023-12-22,711000,875,A_51,Employee_875,2023-12-26
17566,A_51,2023-12-19,954000,875,A_51,Employee_875,2023-12-26
17584,A_51,2023-12-25,647000,875,A_51,Employee_875,2023-12-26
9886,A_59,2023-12-10,130000,876,A_59,Employee_876,2023-12-02
11327,A_59,2023-12-04,773000,876,A_59,Employee_876,2023-12-02
3228,A_35,2023-02-08,570000,890,A_35,Employee_890,2023-02-16
5920,A_35,2023-02-07,360000,890,A_35,Employee_890,2023-02-16
12049,A_35,2023-02-09,253000,890,A_35,Employee_890,2023-02-16
13664,A_35,2023-02-19,60000,890,A_35,Employee_890,2023-02-16
16673,A_35,2023-02-21,858000,890,A_35,Employee_890,2023-02-16
17237,A_35,2023-02-23,969000,890,A_35,Employee_890,2023-02-16
24667,A_35,2023-02-15,851000,890,A_35,Employee_890,2023-02-16
2267,A_48,2023-08-11,100000,892,A_48,Employee_892,2023-08-10
7148,A_48,2023-08-13,20000,892,A_48,Employee_892,2023-08-10
13385,A_48,2023-08-15,999000,892,A_48,Employee_892,2023-08-10
24877,A_48,2023-08-17,811000,892,A_48,Employee_892,2023-08-10
10208,A_50,2023-07-15,638000,893,A_50,Employee_893,2023-07-10
19884,A_50,2023-07-04,583000,893,A_50,Employee_893,2023-07-10
20951,A_50,2023-07-05,775000,893,A_50,Employee_893,2023-07-10
24045,A_50,2023-07-01,342000,893,A_50,Employee_893,2023-07-10
1357,A_93,2023-05-12,881000,923,A_93,Employee_923,2023-05-20
8084,A_93,2023-03-05,781000,927,A_93,Employee_927,2023-03-15
21922,A_93,2023-03-24,99000,927,A_93,Employee_927,2023-03-15
115,A_73,2023-11-25,149000,930,A_73,Employee_930,2023-11-21
1257,A_73,2023-11-26,426000,930,A_73,Employee_930,2023-11-21
4883,A_73,2023-11-29,791000,930,A_73,Employee_930,2023-11-21
43,A_47,2023-10-04,857000,932,A_47,Employee_932,2023-09-29
5946,A_47,2023-09-19,280000,932,A_47,Employee_932,2023-09-29
9137,A_47,2023-10-06,428000,932,A_47,Employee_932,2023-09-29
13112,A_47,2023-09-25,440000,932,A_47,Employee_932,2023-09-29
14355,A_47,2023-09-22,991000,932,A_47,Employee_932,2023-09-29
26751,A_47,2023-09-30,525000,932,A_47,Employee_932,2023-09-29
929,A_80,2023-03-26,734000,941,A_80,Employee_941,2023-03-22
22363,A_80,2023-03-14,812000,941,A_80,Employee_941,2023-03-22
27662,A_80,2023-03-18,897000,941,A_80,Employee_941,2023-03-22
12144,A_42,2023-05-29,713000,944,A_42,Employee_944,2023-05-20
18346,A_42,2023-05-30,570000,944,A_42,Employee_944,2023-05-20
5411,A_59,2023-07-01,77000,950,A_59,Employee_950,2023-06-26
14994,A_59,2023-06-21,483000,950,A_59,Employee_950,2023-06-26
22752,A_59,2023-06-23,394000,950,A_59,Employee_950,2023-06-26
24418,A_59,2023-06-23,954000,950,A_59,Employee_950,2023-06-26
4976,A_24,2023-04-24,769000,956,A_24,Employee_956,2023-04-23
6471,A_24,2023-04-19,969000,956,A_24,Employee_956,2023-04-23
8144,A_24,2023-04-15,416000,956,A_24,Employee_956,2023-04-23
10680,A_24,2023-04-15,389000,956,A_24,Employee_956,2023-04-23
11361,A_24,2023-04-17,900000,956,A_24,Employee_956,2023-04-23
4685,A_29,2023-01-05,506000,958,A_29,Employee_958,2023-01-04
4071,A_62,2023-01-08,769000,964,A_62,Employee_964,2023-01-04
16382,A_62,2023-01-07,305000,964,A_62,Employee_964,2023-01-04
8110,A_90,2023-03-15,285000,966,A_90,Employee_966,2023-03-08
9546,A_90,2023-03-17,270000,966,A_90,Employee_966,2023-03-08
18825,A_90,2023-03-10,212000,966,A_90,Employee_966,2023-03-08
21872,A_90,2023-03-05,404000,966,A_90,Employee_966,2023-03-08
5690,A_37,2023-07-17,60000,972,A_37,Employee_972,2023-07-23
16905,A_37,2023-07-28,768000,972,A_37,Employee_972,2023-07-23
18009,A_59,2023-07-31,98000,981,A_59,Employee_981,2023-07-27
4214,A_11,2023-06-20,259000,982,A_11,Employee_982,2023-06-16
4938,A_11,2023-06-18,802000,982,A_11,Employee_982,2023-06-16
4970,A_11,2023-06-14,632000,982,A_11,Employee_982,2023-06-16
3941,A_88,2023-11-03,521000,983,A_88,Employee_983,2023-11-13
4821,A_88,2023-11-12,787000,983,A_88,Employee_983,2023-11-13
17125,A_88,2023-11-03,978000,983,A_88,Employee_983,2023-11-13
20152,A_88,2023-11-22,840000,983,A_88,Employee_983,2023-11-13
24336,A_88,2023-11-04,342000,983,A_88,Employee_983,2023-11-13
21657,A_40,2023-09-19,746000,995,A_40,Employee_995,2023-09-19
3106,A_100,2023-07-07,154000,998,A_100,Employee_998,2023-06-28
5541,A_100,2023-07-04,879000,998,A_100,Employee_998,2023-06-28
18706,A_100,2023-07-05,581000,998,A_100,Employee_998,2023-06-28
18687,A_75,2023-05-07,796000,1002,A_75,Employee_1002,2023-05-12
2823,A_39,2023-04-03,807000,1006,A_39,Employee_1006,2023-04-01
4188,A_39,2023-04-10,522000,1006,A_39,Employee_1006,2023-04-01
22232,A_39,2023-04-01,330000,1006,A_39,Employee_1006,2023-04-01
23713,A_39,2023-04-08,28000,1006,A_39,Employee_1006,2023-04-01
26800,A_39,2023-03-28,600000,1006,A_39,Employee_1006,2023-04-01
27524,A_39,2023-03-23,511000,1006,A_39,Employee_1006,2023-04-01
3774,A_38,2023-06-02,710000,1023,A_38,Employee_1023,2023-06-08
5244,A_38,2023-06-02,202000,1023,A_38,Employee_1023,2023-06-08
5944,A_38,2023-06-03,875000,1023,A_38,Employee_1023,2023-06-08
14630,A_38,2023-06-01,275000,1023,A_38,Employee_1023,2023-06-08
1314,A_20,2023-01-21,56000,1025,A_20,Employee_1025,2023-01-30
684,A_40,2023-12-01,866000,1027,A_40,Employee_1027,2023-11-27
5989,A_40,2023-12-06,672000,1027,A_40,Employee_1027,2023-11-27
9451,A_40,2023-12-06,542000,1027,A_40,Employee_1027,2023-11-27
10545,A_40,2023-11-19,19000,1027,A_40,Employee_1027,2023-11-27
16022,A_40,2023-11-26,246000,1027,A_40,Employee_1027,2023-11-27
21016,A_78,2023-01-24,798000,1037,A_78,Employee_1037,2023-02-01
27028,A_78,2023-01-30,656000,1037,A_78,Employee_1037,2023-02-01
5495,A_89,2023-01-27,659000,1042,A_89,Employee_1042,2023-01-21
12779,A_89,2023-01-13,244000,1042,A_89,Employee_1042,2023-01-21
14715,A_89,2023-01-11,790000,1042,A_89,Employee_1042,2023-01-21
4656,A_27,2023-11-30,618000,1052,A_27,Employee_1052,2023-11-20
19326,A_27,2023-11-10,55000,1052,A_27,Employee_1052,2023-11-20
22218,A_27,2023-11-27,703000,1052,A_27,Employee_1052,2023-11-20
753,A_34,2023-06-15,70000,1054,A_34,Employee_1054,2023-06-18
5478,A_34,2023-06-15,149000,1054,A_34,Employee_1054,2023-06-18
6163,A_34,2023-06-24,744000,1054,A_34,Employee_1054,2023-06-18
7580,A_34,2023-06-13,621000,1054,A_34,Employee_1054,2023-06-18
25651,A_34,2023-06-12,835000,1054,A_34,Employee_1054,2023-06-18
1496,A_49,2023-10-05,990000,1055,A_49,Employee_1055,2023-10-13
13556,A_49,2023-10-12,452000,1055,A_49,Employee_1055,2023-10-13
20535,A_49,2023-10-20,144000,1055,A_49,Employee_1055,2023-10-13
11498,A_73,2023-07-08,851000,1063,A_73,Employee_1063,2023-06-29
18404,A_48,2023-12-03,963000,1076,A_48,Employee_1076,2023-11-27
4388,A_10,2023-07-06,759000,1079,A_10,Employee_1079,2023-07-05
21245,A_10,2023-06-30,234000,1079,A_10,Employee_1079,2023-07-05
21329,A_10,2023-07-15,852000,1079,A_10,Employee_1079,2023-07-05
22549,A_10,2023-07-10,120000,1079,A_10,Employee_1079,2023-07-05
25019,A_10,2023-07-08,698000,1079,A_10,Employee_1079,2023-07-05
3294,A_99,2023-04-28,403000,1083,A_99,Employee_1083,2023-04-26
16902,A_71,2023-03-17,796000,1084,A_71,Employee_1084,2023-03-21
16285,A_40,2023-06-01,280000,1085,A_40,Employee_1085,2023-06-01
25958,A_40,2023-06-10,446000,1085,A_40,Employee_1085,2023-06-01
4028,A_20,2023-12-15,635000,1089,A_20,Employee_1089,2023-12-05
15957,A_20,2023-12-01,698000,1089,A_20,Employee_1089,2023-12-05
26332,A_20,2023-12-02,811000,1089,A_20,Employee_1089,2023-12-05
2067,A_68,2023-11-06,533000,1091,A_68,Employee_1091,2023-11-02
5317,A_68,2023-11-03,98000,1091,A_68,Employee_1091,2023-11-02
13881,A_68,2023-10-30,784000,1091,A_68,Employee_1091,2023-11-02
18263,A_68,2023-10-27,321000,1091,A_68,Employee_1091,2023-11-02
6672,A_84,2023-04-12,300000,1093,A_84,Employee_1093,2023-04-03
20386,A_84,2023-04-08,206000,1093,A_84,Employee_1093,2023-04-03
21197,A_84,2023-03-31,357000,1093,A_84,Employee_1093,2023-04-03
24493,A_84,2023-04-11,215000,1093,A_84,Employee_1093,2023-04-03
4329,A_23,2023-07-21,551000,1098,A_23,Employee_1098,2023-07-30
5085,A_23,2023-08-02,428000,1098,A_23,Employee_1098,2023-07-30
7968,A_23,2023-07-25,459000,1098,A_23,Employee_1098,2023-07-30
12925,A_23,2023-08-06,554000,1098,A_23,Employee_1098,2023-07-30
13027,A_23,2023-08-04,393000,1098,A_23,Employee_1098,2023-07-30
16906,A_23,2023-08-07,579000,1098,A_23,Employee_1098,2023-07-30
23868,A_23,2023-08-05,362000,1098,A_23,Employee_1098,2023-07-30
11602,A_71,2023-05-01,673000,1117,A_71,Employee_1117,2023-05-09
12762,A_71,2023-05-14,565000,1117,A_71,Employee_1117,2023-05-09
22011,A_71,2023-05-15,516000,1117,A_71,Employee_1117,2023-05-09
4656,A_27,2023-11-30,618000,1118,A_27,Employee_1118,2023-11-25
22218,A_27,2023-11-27,703000,1118,A_27,Employee_1118,2023-11-25
3549,A_76,2023-08-06,432000,1127,A_76,Employee_1127,2023-08-12
13830,A_76,2023-08-05,840000,1127,A_76,Employee_1127,2023-08-12
14583,A_76,2023-08-17,916000,1127,A_76,Employee_1127,2023-08-12
13643,A_47,2023-04-28,397000,1128,A_47,Employee_1128,2023-04-24
17884,A_47,2023-04-14,545000,1128,A_47,Employee_1128,2023-04-24
4301,A_15,2023-06-18,842000,1137,A_15,Employee_1137,2023-06-13
19597,A_15,2023-06-20,93000,1137,A_15,Employee_1137,2023-06-13
22070,A_15,2023-06-08,1000000,1137,A_15,Employee_1137,2023-06-13
25791,A_15,2023-06-22,907000,1137,A_15,Employee_1137,2023-06-13
2525,A_71,2023-01-28,860000,1141,A_71,Employee_1141,2023-01-20
4442,A_71,2023-01-17,450000,1141,A_71,Employee_1141,2023-01-20
6583,A_71,2023-01-19,43000,1141,A_71,Employee_1141,2023-01-20
12135,A_71,2023-01-11,561000,1141,A_71,Employee_1141,2023-01-20
24533,A_71,2023-01-20,481000,1141,A_71,Employee_1141,2023-01-20
27498,A_71,2023-01-16,111000,1141,A_71,Employee_1141,2023-01-20
312,A_10,2023-05-11,692000,1148,A_10,Employee_1148,2023-05-12
22778,A_57,2023-05-23,644000,1152,A_57,Employee_1152,2023-05-28
9657,A_63,2023-01-31,274000,1154,A_63,Employee_1154,2023-01-25
22679,A_63,2023-01-18,34000,1154,A_63,Employee_1154,2023-01-25
5774,A_57,2023-09-19,636000,1158,A_57,Employee_1158,2023-09-13
6492,A_57,2023-09-14,125000,1158,A_57,Employee_1158,2023-09-13
18015,A_57,2023-09-12,885000,1158,A_57,Employee_1158,2023-09-13
3354,A_9,2023-11-21,730000,1160,A_9,Employee_1160,2023-11-20
8030,A_9,2023-11-14,709000,1160,A_9,Employee_1160,2023-11-20
16516,A_9,2023-11-30,165000,1160,A_9,Employee_1160,2023-11-20
25312,A_9,2023-11-17,745000,1160,A_9,Employee_1160,2023-11-20
11861,A_1,2023-11-18,643000,1164,A_1,Employee_1164,2023-11-11
18398,A_1,2023-11-05,37000,1164,A_1,Employee_1164,2023-11-11
2027,A_96,2023-12-17,252000,1167,A_96,Employee_1167,2023-12-07
4675,A_96,2023-12-07,282000,1167,A_96,Employee_1167,2023-12-07
13378,A_96,2023-12-14,859000,1167,A_96,Employee_1167,2023-12-07
23005,A_35,2023-10-04,281000,1170,A_35,Employee_1170,2023-09-27
22016,A_23,2023-11-25,756000,1175,A_23,Employee_1175,2023-11-22
4403,A_69,2023-01-15,772000,1184,A_69,Employee_1184,2023-01-23
11170,A_69,2023-01-23,77000,1184,A_69,Employee_1184,2023-01-23
1620,A_90,2023-12-07,606000,1187,A_90,Employee_1187,2023-12-17
20337,A_90,2023-12-23,437000,1187,A_90,Employee_1187,2023-12-17
25206,A_90,2023-12-23,69000,1187,A_90,Employee_1187,2023-12-17
372,A_94,2023-03-07,275000,1190,A_94,Employee_1190,2023-03-11
4310,A_94,2023-03-05,554000,1190,A_94,Employee_1190,2023-03-11
4964,A_94,2023-03-21,683000,1190,A_94,Employee_1190,2023-03-11
8395,A_94,2023-03-14,316000,1190,A_94,Employee_1190,2023-03-11
21526,A_94,2023-03-10,626000,1190,A_94,Employee_1190,2023-03-11
22178,A_94,2023-03-15,397000,1190,A_94,Employee_1190,2023-03-11
4150,A_33,2023-08-26,281000,1191,A_33,Employee_1191,2023-08-23
5161,A_33,2023-08-17,914000,1191,A_33,Employee_1191,2023-08-23
14078,A_33,2023-08-27,331000,1191,A_33,Employee_1191,2023-08-23
25961,A_33,2023-08-20,579000,1191,A_33,Employee_1191,2023-08-23
27895,A_33,2023-08-25,114000,1191,A_33,Employee_1191,2023-08-23
2667,A_19,2023-05-26,876000,1192,A_19,Employee_1192,2023-05-31
8285,A_19,2023-06-04,504000,1192,A_19,Employee_1192,2023-05-31
25853,A_19,2023-06-10,204000,1192,A_19,Employee_1192,2023-05-31
20032,A_19,2023-11-25,182000,1200,A_19,Employee_1200,2023-11-28
24390,A_19,2023-12-04,649000,1200,A_19,Employee_1200,2023-11-28
2247,A_98,2023-05-31,342000,1201,A_98,Employee_1201,2023-05-27
10529,A_98,2023-06-01,735000,1201,A_98,Employee_1201,2023-05-27
3097,A_64,2023-07-03,508000,1205,A_64,Employee_1205,2023-07-08
6976,A_64,2023-07-16,686000,1205,A_64,Employee_1205,2023-07-08
2215,A_41,2023-08-14,57000,1215,A_41,Employee_1215,2023-08-09
5859,A_41,2023-08-04,674000,1215,A_41,Employee_1215,2023-08-09
1897,A_41,2023-06-24,382000,1219,A_41,Employee_1219,2023-06-17
11611,A_41,2023-06-14,256000,1219,A_41,Employee_1219,2023-06-17
18361,A_41,2023-06-23,541000,1219,A_41,Employee_1219,2023-06-17
22306,A_41,2023-06-24,373000,1219,A_41,Employee_1219,2023-06-17
27025,A_41,2023-06-19,583000,1219,A_41,Employee_1219,2023-06-17
6824,A_86,2023-12-12,576000,1223,A_86,Employee_1223,2023-12-20
18525,A_39,2023-12-15,400000,1230,A_39,Employee_1230,2023-12-10
10679,A_82,2023-01-11,786000,1234,A_82,Employee_1234,2023-01-16
25603,A_82,2023-01-16,923000,1234,A_82,Employee_1234,2023-01-16
1696,A_74,2023-11-03,736000,1235,A_74,Employee_1235,2023-11-08
2727,A_74,2023-11-02,272000,1235,A_74,Employee_1235,2023-11-08
9871,A_74,2023-11-10,859000,1235,A_74,Employee_1235,2023-11-08
11326,A_74,2023-11-14,400000,1235,A_74,Employee_1235,2023-11-08
25188,A_74,2023-11-07,971000,1235,A_74,Employee_1235,2023-11-08
2918,A_18,2023-03-08,636000,1237,A_18,Employee_1237,2023-03-06
5184,A_18,2023-03-05,540000,1237,A_18,Employee_1237,2023-03-06
20517,A_18,2023-03-15,879000,1237,A_18,Employee_1237,2023-03-06
26721,A_18,2023-03-13,252000,1237,A_18,Employee_1237,2023-03-06
26779,A_18,2023-03-04,215000,1237,A_18,Employee_1237,2023-03-06
19656,A_35,2023-04-24,664000,1238,A_35,Employee_1238,2023-05-01
18522,A_79,2023-12-19,963000,1243,A_79,Employee_1243,2023-12-14
22556,A_79,2023-12-07,556000,1243,A_79,Employee_1243,2023-12-14
18824,A_61,2023-05-24,486000,1255,A_61,Employee_1255,2023-05-15
19915,A_61,2023-05-18,430000,1255,A_61,Employee_1255,2023-05-15
5331,A_70,2023-02-13,132000,1262,A_70,Employee_1262,2023-02-07
18326,A_70,2023-02-12,345000,1262,A_70,Employee_1262,2023-02-07
8850,A_45,2023-12-10,78000,1265,A_45,Employee_1265,2023-12-16
20060,A_45,2023-12-10,828000,1265,A_45,Employee_1265,2023-12-16
23576,A_63,2023-04-22,638000,1277,A_63,Employee_1277,2023-04-13
2497,A_14,2023-06-30,529000,1280,A_14,Employee_1280,2023-07-04
2839,A_14,2023-06-25,741000,1280,A_14,Employee_1280,2023-07-04
9520,A_14,2023-07-06,391000,1280,A_14,Employee_1280,2023-07-04
5937,A_67,2023-11-13,956000,1284,A_67,Employee_1284,2023-11-10
753,A_34,2023-06-15,70000,1286,A_34,Employee_1286,2023-06-08
5478,A_34,2023-06-15,149000,1286,A_34,Employee_1286,2023-06-08
7580,A_34,2023-06-13,621000,1286,A_34,Employee_1286,2023-06-08
25651,A_34,2023-06-12,835000,1286,A_34,Employee_1286,2023-06-08
372,A_94,2023-03-07,275000,1299,A_94,Employee_1299,2023-03-08
4310,A_94,2023-03-05,554000,1299,A_94,Employee_1299,2023-03-08
8395,A_94,2023-03-14,316000,1299,A_94,Employee_1299,2023-03-08
21526,A_94,2023-03-10,626000,1299,A_94,Employee_1299,2023-03-08
22178,A_94,2023-03-15,397000,1299,A_94,Employee_1299,2023-03-08
7340,A_83,2023-06-18,611000,1305,A_83,Employee_1305,2023-06-15
9514,A_83,2023-06-21,870000,1305,A_83,Employee_1305,2023-06-15
13075,A_83,2023-06-08,627000,1305,A_83,Employee_1305,2023-06-15
14911,A_83,2023-06-11,15000,1305,A_83,Employee_1305,2023-06-15
20673,A_83,2023-06-09,607000,1305,A_83,Employee_1305,2023-06-15
23885,A_83,2023-06-09,74000,1305,A_83,Employee_1305,2023-06-15
10871,A_48,2023-09-05,269000,1316,A_48,Employee_1316,2023-09-15
12000,A_48,2023-09-18,420000,1316,A_48,Employee_1316,2023-09-15
12075,A_48,2023-09-15,311000,1316,A_48,Employee_1316,2023-09-15
26259,A_48,2023-09-23,25000,1316,A_48,Employee_1316,2023-09-15
1047,A_79,2023-03-23,33000,1319,A_79,Employee_1319,2023-03-29
8651,A_22,2023-01-12,415000,1323,A_22,Employee_1323,2023-01-15
1980,A_42,2023-01-28,696000,1324,A_42,Employee_1324,2023-01-24
5777,A_42,2023-01-24,928000,1324,A_42,Employee_1324,2023-01-24
15224,A_42,2023-01-25,576000,1324,A_42,Employee_1324,2023-01-24
22301,A_42,2023-01-24,958000,1324,A_42,Employee_1324,2023-01-24
24184,A_81,2023-08-17,95000,1339,A_81,Employee_1339,2023-08-14
19888,A_74,2023-06-12,737000,1343,A_74,Employee_1343,2023-06-10
24866,A_67,2023-07-08,829000,1347,A_67,Employee_1347,2023-07-09
17109,A_55,2023-06-22,94000,1349,A_55,Employee_1349,2023-06-13
20744,A_55,2023-06-15,711000,1349,A_55,Employee_1349,2023-06-13
21522,A_55,2023-06-11,506000,1349,A_55,Employee_1349,2023-06-13
1269,A_63,2023-05-13,115000,1351,A_63,Employee_1351,2023-05-17
3585,A_63,2023-05-17,831000,1351,A_63,Employee_1351,2023-05-17
7038,A_63,2023-05-26,267000,1351,A_63,Employee_1351,2023-05-17
17056,A_63,2023-05-10,311000,1351,A_63,Employee_1351,2023-05-17
21351,A_63,2023-05-11,680000,1351,A_63,Employee_1351,2023-05-17
